student_id,prolog_score,haskell_score,TotalScore,BinaryScore,avDiffratioAlll,avDiffratioCompleted,avdiffDeadline.1,nmbrDecemberSubs,nmbrCompleteDecemberSubs,nmbrJanuarySubs,nmbrCompleteJanuarySubs,nmbrSuccessTestsJanuary,nbCompleteOnTimeSubs.1,nmbMorningSubsOnTIme,nmbDaySubsOnTIme,nmbNightSubsOnTIme,nmbrAlmostCheat.1,nmbrCheat.1,nmbrCheatOnTime.1,nmbMorningubsOnTImeCompleted,nmbDaySubsOnTImeCompleted,nmbNightSubsOnTImeCompleted,nmbMorningubsOnTImeCompleted.1,nmbDaySubsOnTImeCompleted.1,nmbNightSubsOnTImeCompleted.1,nbMorningCompleteSubs,nDayCompleteSubs,nbNightCompleteSubs,nbMorningSubs,nmbDaySubs,nmbNightSubs,nmbrOctoberSubs,nmbrCompleteOctoberSubs,avNmbrShort_05,avNmbrQuiteShort_075,avNmbrQuiteLong_15,avNmbrLong_2,avNmbrAroundSol_0.25,avStyleLengthCompltedSubsJanuary,avStyleLengthCompltedSubsOctober,avStyleLength,Avsubtime,nmbrCompleteSubs
dc2576ba76d04f35acc8ad9382e955ec,3,8.2,11.2,1,0.7,0.9,0.55,0,0,148,17,916,1,0,9,0,49,2,0,0,1,0,0,1,0,3,37,4,10,311,15,178,26,0.52,0.33,0,0.02,0.13,328.47,151.69,226.64,2.02E+11,26
cd3f31c00b35b19fefd635f1a2b89be6,3.25,7.9,11.15,1,0.77,0.74,0.33,78,0,25,2,45,4,0,18,0,7,2,1,0,4,0,0,4,0,0,8,0,0,145,0,6,1,1,0,0,0,0,0,0,263.5,2.02E+11,1
7716025badb98c78d5fc40467b228c9b,5.1,6,11.1,1,2.1,4.38,1.15,342,89,218,50,1756,19,0,316,0,134,12,2,0,19,0,0,19,0,29,188,0,137,892,0,91,38,0.48,0.22,0.02,0.08,0.16,696.88,11.05,359.32,2.02E+11,38
f723ce1b18819e5a0d7d1192250d1f7e,4,7.1,11.1,1,0.88,1.01,0.87,21,9,0,0,0,8,0,61,0,18,2,2,0,8,0,0,8,0,0,27,0,0,117,0,35,10,0.49,0.23,0,0.11,0.14,0,55.2,113.19,2.02E+11,10
6da8a54723c1ed53525116e45e35a727,6,5,11,1,1.36,7.39,33,11,1,2,0,2,6,0,84,0,27,4,2,0,6,0,0,6,0,0,15,0,2,198,0,3,3,0,0,0,1,0,0,88,283.2,2.02E+11,3
b2bff909fbc025669d13b79845e3e977,5,6,11,1,0.81,0.86,0.8,1,1,0,0,0,8,0,27,0,4,0,0,0,8,0,0,8,0,0,8,0,0,27,0,23,6,0.17,0.13,0,0,0.7,0,0,5,2.02E+11,6
4e3fc20dba4fd735f33bfa6e97c52ff1,4.8,6,10.8,1,1.38,1.86,2.19,2,0,106,34,568,2,0,5,0,17,1,0,0,2,0,0,2,0,16,28,0,27,126,8,2,2,0,0,0,0.5,0.5,182.35,0,279,2.02E+11,2
e402db7c93a943f24ce4886bbef602ed,3.8,7,10.8,1,1.04,1.17,1.17,2,0,0,0,0,11,0,97,0,13,0,0,0,11,0,0,11,0,3,13,0,8,101,0,2,2,0,0,0,0,1,0,0,629.5,2.02E+11,2
369a1f5893a0c5de3acf72278ad8651e,6,4.7,10.7,1,0.76,1.02,1.27,29,3,374,15,1619,2,0,10,0,59,6,0,0,2,0,0,2,0,3,20,1,53,344,29,13,4,0,0,0.23,0,0.46,262.13,0,218.67,2.02E+11,4
1941bf5df23bbe0224d7c876d262412a,4.5,6.2,10.7,1,0.79,1.11,0.75,72,1,475,73,3238,7,0,139,0,121,6,0,0,7,0,0,7,0,23,71,15,124,613,94,206,29,0.4,0.3,0.03,0.08,0.19,264.6,127.03,280.33,2.02E+11,29
a5aac26648196da0e8cbee9c805ef528,4.7,6,10.7,1,0.89,1.54,1.22,154,8,362,25,1241,6,0,181,0,124,10,0,0,6,0,0,6,0,13,50,1,270,539,2,91,24,0.52,0.13,0,0.15,0.18,575.68,64.83,326.13,2.02E+11,24
876b12751f228d961a217962032245e2,3.75,6.9,10.65,1,0.74,0.94,0.73,580,44,0,0,0,1,0,192,0,120,5,0,0,1,0,0,1,0,6,52,3,62,674,41,31,8,0.45,0.19,0,0.06,0.29,0,0,953.64,2.02E+11,8
404ff6faf1b4b1bd551e9f420cc243b8,2.4,8.2,10.6,1,1.09,1.16,0.74,263,21,63,12,207,34,0,304,0,79,14,3,0,34,0,0,34,0,0,106,20,1,783,91,251,53,0.42,0.27,0.02,0.04,0.22,335.67,69.58,196.1,2.02E+11,53
45fc41ff05447866bbe5c236833051c4,6.08,4.5,10.58,1,1.36,1.89,1.76,0,0,0,0,0,7,0,28,0,17,2,0,0,7,0,0,7,0,0,30,0,0,60,0,32,23,0.06,0.28,0,0.28,0.38,0,73.22,137.2,2.02E+11,23
6cf96b7573f610a2739da39f6e22cbd2,3.5,7,10.5,1,1.63,3.05,0.71,58,11,145,19,767,17,0,180,0,70,2,0,0,17,0,0,17,0,2,54,8,2,377,49,58,14,0.29,0.34,0.05,0.02,0.29,321.89,229.14,306.94,2.02E+11,14
05d2c848a64a1791e300db97ca357ded,5,5.5,10.5,1,1.28,1.54,0.63,40,9,2,0,3,15,0,97,0,29,2,2,0,15,0,0,15,0,4,25,5,4,137,29,25,8,0.48,0.08,0,0,0.32,0,78,314.35,2.02E+11,8
6f1a46098c6fb1cbd9a3c4e3e4c6d102,6,4.5,10.5,1,0.89,1.2,0.83,2,0,0,0,0,13,0,51,0,5,0,0,0,13,0,0,13,0,0,13,0,0,51,0,31,9,0.29,0.32,0,0.06,0.32,0,0,55.08,2.02E+11,9
6c4b1cf8698f2e9dcf2f67b523f6a0c1,5,5.5,10.5,1,0.9,1.42,0.86,1,0,0,0,0,6,0,76,0,17,0,0,0,6,0,0,6,0,0,14,2,1,104,3,64,9,0.22,0.27,0.02,0.03,0.44,0,17.78,28.25,2.02E+11,9
61639189f09bb8c8bb792348a707899f,4.5,6,10.5,1,0.69,0.54,0.41,0,0,0,0,0,5,0,14,0,1,0,0,0,5,0,0,5,0,0,11,0,0,22,0,4,4,0.75,0.25,0,0,0,0,223,260.73,2.02E+11,4
cfbd4cf13a12a94cc7f0fd97e58f8bf6,4.5,5.9,10.4,1,0.85,0.97,1.04,0,0,212,54,1224,0,0,0,0,52,3,0,0,0,0,0,0,0,21,41,0,82,157,0,27,8,0.15,0.07,0.11,0,0.52,121.63,96.5,118.39,2.02E+11,8
aad861c332ca88b09bdfba1d2449ad83,5,5.4,10.4,1,1.19,1.12,1.53,3,1,1,1,6,14,0,18,0,9,3,0,0,14,0,0,14,0,3,39,2,6,65,3,20,12,0.2,0.35,0,0.4,0.05,0,15.67,137,2.02E+11,12
4aa8f90e8efcbaa983cb49701d1f2392,4.84,5.5,10.34,1,1.11,1.64,0.55,317,65,84,46,289,19,0,184,0,50,5,3,0,19,0,0,19,0,13,100,8,71,392,48,7,3,0.57,0.43,0,0,0,100.43,0,241.85,2.02E+11,3
552143220c4501d36c25133741f5a08e,6,4.3,10.3,1,0.93,1.17,0.93,200,48,185,90,1284,28,0,227,0,115,10,1,0,28,0,0,28,0,13,208,2,36,751,2,148,33,0.39,0.06,0.05,0.1,0.34,168.44,221.33,189.13,2.02E+11,33
6b6d7ccb2d17389de91cd8135aaacb5a,4,6.2,10.2,1,0.82,1.12,0.73,280,17,789,82,4423,1,0,2,0,243,34,0,0,1,0,0,1,0,26,101,3,315,998,31,100,9,0.33,0.21,0.02,0.03,0.41,503.32,310.67,476.43,2.02E+11,9
25131b68858f87417db843993a7c6b72,1.5,8.7,10.2,1,0.86,1.28,0.99,8,2,317,17,1224,0,0,0,0,138,5,0,0,0,0,0,0,0,2,50,21,9,439,317,168,28,0.49,0.1,0,0.11,0.29,558.59,56.29,316.82,2.02E+11,28
fdbd5706bd9e9000aba7eb8107a6b70e,4.5,5.6,10.1,1,0.73,0.82,0.53,0,0,297,26,1504,0,0,0,0,54,4,0,0,0,0,0,0,0,0,27,0,0,294,83,80,1,0.38,0.56,0,0,0.06,450,0,433.33,2.02E+11,1
9d0c4080db434e2ab16c80ce2b994f92,4,6.1,10.1,1,0.76,0.91,0.64,179,1,481,12,1792,8,0,229,0,194,11,5,0,8,0,0,8,0,2,49,0,95,1162,46,304,19,0.54,0.22,0.11,0.01,0.09,383.67,112.63,308.24,2.02E+11,19
fa851246a92500ea314adee4a7e5ad56,4,6,10,1,1.12,1.1,1.18,0,0,0,0,0,14,0,36,0,1,0,0,0,14,0,0,14,0,7,17,0,16,41,0,52,21,0.25,0.35,0.08,0.19,0.12,0,9.14,8,2.02E+11,21
3473dceb495089014de1149062503fb0,3.5,6.5,10,1,0.73,0.75,0.64,27,5,0,0,0,20,0,115,0,12,0,0,0,20,0,0,20,0,0,21,0,0,117,0,45,9,0.27,0.36,0,0,0.38,0,89.78,174.67,2.02E+11,9
79e35747ec7a90377e2f19971c534145,3.95,6,9.95,0,1.16,1.53,1.26,1,1,0,0,0,7,0,16,0,2,0,0,0,7,0,0,7,0,0,15,8,0,35,10,22,11,0.41,0.09,0,0.14,0.23,0,0,246.61,2.02E+11,11
753cc0c9a3f08ce6c0637cdd6a25afe9,3.5,6.4,9.9,0,0.93,2.64,0.53,0,0,551,63,2046,0,0,0,0,62,2,0,0,0,0,0,0,0,26,20,34,242,202,372,265,17,0.7,0.05,0,0.04,0.16,206.54,120.47,188.25,2.02E+11,17
2d8c37a5003f4ed6209e0381992f43e7,4.5,5.4,9.9,0,1.05,2.89,0.36,343,14,280,2,1094,5,0,149,0,156,15,5,0,5,0,0,5,0,2,32,7,27,853,226,34,4,0.88,0,0,0,0.12,12,0,755.22,2.02E+11,4
2f313dba10849a3e407cd44b4f24ce46,9,0.8,9.8,0,0.84,0.95,0.82,74,3,43,13,447,9,0,224,0,44,2,1,0,9,0,0,9,0,10,26,0,35,311,0,50,8,0.42,0.26,0,0.1,0.22,1074.77,94,539.89,2.02E+11,8
d8e25bf159951bd2deb2f13180808d9e,3.25,6.5,9.75,0,0.85,1.29,1.01,348,44,395,55,2212,5,0,195,0,120,8,1,0,5,0,0,5,0,6,117,7,69,953,105,54,10,0.19,0.35,0.09,0.06,0.17,525.09,225.6,355.29,2.02E+11,10
9e956843b58a8a9220891d58c72c4611,3.75,6,9.75,0,0.54,0.66,0.42,0,0,0,0,0,5,0,27,0,3,0,0,0,5,0,0,5,0,0,5,0,0,27,0,20,4,0.7,0.1,0,0,0.2,0,19,332,2.02E+11,4
ece61fab59919e76149508f51d8d0fcb,3.7,6,9.7,0,0.67,0.73,0.42,68,11,43,3,216,10,0,263,0,65,2,1,0,10,0,0,10,0,4,22,0,77,304,0,111,4,0.57,0.38,0,0,0.05,6.67,19,220.31,2.02E+11,4
4c52cb4b389af0960f478140229e0244,3.7,6,9.7,0,1.01,2.42,0.95,47,0,29,17,111,3,0,149,0,55,9,0,0,3,0,0,3,0,2,24,3,2,315,5,37,4,0,0.38,0,0.03,0.59,8,66,43.45,2.02E+11,4
0afa2f3d4503bc07e89088694b0f7b53,5,4.7,9.7,0,0.86,1.01,1.53,283,14,567,55,1906,4,0,29,0,140,12,0,0,4,0,0,4,0,37,61,3,409,640,52,8,3,0.25,0,0,0.25,0.12,437.09,188,304.4,2.02E+11,3
9a7af935d11723da0e7705fe0c140843,6.6,3,9.6,0,1.07,1.19,1.02,241,63,3,2,8,46,0,414,0,127,12,11,0,46,0,0,46,0,17,102,5,90,617,11,43,5,0.07,0.05,0.02,0.02,0.77,0,0,292.65,2.02E+11,5
049646231487ee73a6e8bf3d491cb376,3.6,6,9.6,0,0.56,2.67,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,21,2,0.67,0,0.05,0.05,0.05,0,636,636,2.02E+11,2
ac13beb3258ac5a11bcb017cf1caf760,4.3,5.3,9.6,0,0.91,1.09,0.72,378,52,100,26,432,23,0,528,0,226,30,5,0,23,0,0,23,0,15,114,0,54,1042,12,255,33,0.42,0.24,0,0.05,0.27,162.46,27.64,412.03,2.02E+11,33
493c85ea64b4a1b61a6ae4e5b8fa9368,3.75,5.8,9.55,0,0.72,0.98,0.73,144,34,319,43,1981,0,0,0,0,77,10,0,0,0,0,0,0,0,4,91,1,79,398,37,51,19,0.39,0.2,0.02,0.02,0.37,260.37,10.11,171,2.02E+11,19
be8f1ed8a7fc1d150fc1e38d517f9a76,6,3.5,9.5,0,0.84,0.95,0.63,0,0,78,9,327,2,0,29,0,6,0,0,0,2,0,0,2,0,2,12,0,20,117,0,29,2,0.14,0.48,0,0,0.38,160,156,165.71,2.02E+11,2
a0ed9388475012981aafb8aaaeb3adec,4.4,5,9.4,0,2.88,1.85,5.87,14,2,136,40,988,3,0,125,0,127,11,5,0,3,0,0,3,0,4,52,0,87,450,0,6,2,0,0.17,0,0.17,0.67,348.2,0,308.86,2.02E+11,2
c83a511876f24e048162de7e90c30ddb,3,6.3,9.3,0,0.94,0.94,0.48,0,0,50,10,205,0,0,0,0,8,2,0,0,0,0,0,0,0,2,9,0,8,44,0,2,1,1,0,0,0,0,188.4,0,171.27,2.02E+11,1
f723ce1b18819e5a0d7d1192250d1f7e,3,6.3,9.3,0,0.88,1.01,0.87,21,9,0,0,0,8,0,61,0,18,2,2,0,8,0,0,8,0,0,27,0,0,117,0,35,10,0.49,0.23,0,0.11,0.14,0,55.2,113.19,2.02E+11,10
98d84d12d5a99238bdd760647d81e907,2,7.3,9.3,0,1.1,1.54,0.86,0,0,290,49,1623,0,0,7,0,76,9,0,0,0,0,0,0,0,17,67,8,52,284,53,50,31,0.16,0.48,0,0.06,0.3,1302.2,20.39,753.83,2.02E+11,31
67b38c0e76e43e6e96dda633eb92412a,4.8,4.5,9.3,0,1.49,1.76,1.99,0,0,433,255,3703,0,0,0,0,40,4,0,0,0,0,0,0,0,0,117,147,0,195,278,40,9,0.18,0.42,0,0.22,0.18,218.01,0,210.58,2.02E+11,9
fc1838541632d227fc1ecf1caf595515,2,7.3,9.3,0,0.62,0.75,0.33,28,0,157,9,494,5,0,83,0,40,2,2,0,5,0,0,5,0,1,22,0,12,304,0,76,9,0.86,0.12,0,0,0.03,123.11,86.67,133.91,2.02E+11,9
589158ddb501e841a6ae3e105d3a60d3,2.25,6.9,9.15,0,0.85,0.95,0.69,308,32,2,1,27,0,0,14,0,36,4,0,0,0,0,0,0,0,20,27,0,179,238,0,61,7,0.51,0.21,0,0.07,0.21,156,0,387.49,2.02E+11,7
8db1718e15ce084bbec810bc6db1f30d,3.5,5.6,9.1,0,1.03,1.08,1.13,24,14,3,2,4,7,0,13,0,18,1,0,0,7,0,0,7,0,2,36,13,6,52,18,9,7,0.11,0.22,0,0.11,0.44,0,0,91.14,2.02E+11,7
3ccc40fe3fb96ab9dd4ecb18e5ba7f79,5.5,3.6,9.1,0,0.99,1.04,1.27,15,10,6,3,38,0,0,0,0,18,0,0,0,0,0,0,0,0,2,31,0,2,47,0,11,8,0.27,0.36,0.18,0.09,0,0,344.5,451.39,2.02E+11,8
0b63670d2fbfa7fc90ca27884faa660b,4,5.1,9.1,0,1.02,6.18,0.37,122,8,38,1,305,0,0,2,0,15,2,0,0,0,0,0,0,0,1,9,0,31,139,0,8,1,0.88,0.12,0,0,0,0,0,323.2,2.02E+11,1
5df8033b78588b0569a66f60217089f2,3.5,5.5,9,0,0.79,0.9,0.56,14,2,241,37,918,12,0,135,0,68,3,3,0,12,0,0,12,0,6,44,0,144,263,0,34,2,0.47,0.35,0,0,0.18,149.08,0,176.88,2.02E+11,2
09f41f27c891e95e2f70a89266040b8e,4,5,9,0,1.46,3.87,0.57,40,10,108,8,479,0,0,24,0,23,4,0,0,0,0,0,0,0,4,24,0,54,193,5,29,6,0.45,0.28,0,0,0.28,49.5,66,80.14,2.02E+11,6
671067b7ed7a482233b94c0c9a986da8,4.3,4.7,9,0,1,1.11,0.92,332,47,49,17,242,48,0,494,0,151,21,6,0,48,0,0,48,0,3,144,0,64,836,0,197,44,0.38,0.26,0.03,0.07,0.25,1087.06,83.82,500.6,2.02E+11,44
3ac71773a93aa5ce134297073f65e65c,3,6,9,0,0.78,1.12,0.8,0,0,9,5,24,6,0,72,0,7,0,0,0,6,0,0,6,0,0,21,0,0,134,0,53,10,0.43,0.15,0.08,0.04,0.26,122.4,0,214.48,2.02E+11,10
ed4269a1ee7c15b0b396dad7f8db7d19,6,3,9,0,0.78,1.02,1.26,126,9,284,35,1282,5,0,151,0,72,7,0,0,5,0,0,5,0,0,52,3,12,513,5,66,8,0.17,0.12,0,0.09,0.52,197.83,0,166.76,2.02E+11,8
7dd8dd8727e1961f3a6884a7780cd340,3,6,9,0,0.76,0.85,0.83,337,11,450,19,1741,1,0,36,0,109,7,0,0,1,0,0,1,0,14,32,0,227,869,4,101,5,0.31,0.37,0,0.13,0.2,197.05,361.6,266.78,2.02E+11,5
654ef44b48d8518f08b52ad8aa7bab87,3,6,9,0,0.72,0.82,0.66,47,8,259,22,1080,6,0,88,0,74,4,0,0,6,0,0,6,0,8,35,0,46,424,0,74,6,0.47,0.15,0,0.01,0.34,428.91,64,265.95,2.02E+11,6
d3e2d49daefbbe09df8820727b8a480b,2.4,6.5,8.9,0,0.79,0.94,0.76,0,0,33,19,268,1,0,13,0,17,8,0,0,1,0,0,1,0,6,20,0,12,71,0,33,6,0.21,0.36,0,0.03,0.39,4.21,40,13.08,2.02E+11,6
2f840e664922cd5532a517b4ddc49f0d,3,5.9,8.9,0,0.84,0.94,1.25,246,4,886,62,3851,0,0,0,0,159,11,0,0,0,0,0,0,0,4,29,34,98,626,417,9,1,0,0,0.11,0,0.67,339.87,0,363.22,2.02E+11,1
7bd2b79519917048b9ff04f750bb6a55,3,5.9,8.9,0,0.76,0.88,0.53,114,10,307,36,2534,11,0,183,0,84,15,7,0,11,0,0,11,0,5,58,3,52,492,52,40,9,0.45,0.4,0,0,0.12,636.89,127.11,440.24,2.02E+11,9
dd4a6ebb72e5b057a51fee46587a19c9,6,2.9,8.9,0,0.85,0.93,0.61,0,0,166,15,880,7,0,89,0,57,4,0,0,7,0,0,7,0,2,43,0,27,333,0,46,14,0.39,0.5,0,0.02,0.07,377.87,28.29,257.07,2.02E+11,14
248ac370e2d04212e3d4945afe2f8c30,3.8,5,8.8,0,0.97,1.22,1.37,221,57,143,33,931,1,0,119,0,127,33,3,0,1,0,0,1,0,8,101,20,35,370,104,22,9,0.05,0.14,0,0.18,0.64,118.06,17.78,184.25,2.02E+11,9
54d15b6ebba8b8739d05bf624bfb6e73,4.2,4.6,8.8,0,0.76,1.1,0.61,46,12,75,8,360,12,0,28,0,20,1,0,0,12,0,0,12,0,0,35,0,15,181,0,60,7,0.47,0.38,0,0.02,0.12,9.5,134.86,216.34,2.02E+11,7
c255d5ab87f0d4fc12f3c725df81195b,5,3.7,8.7,0,0.85,1.07,0.33,0,0,188,24,966,0,0,0,0,53,6,0,0,0,0,0,0,0,0,29,2,0,225,6,32,3,0.88,0.09,0,0,0.03,256,0,198.19,2.02E+11,3
297864776728a8659cca53ea53c482da,3,5.6,8.6,0,1.02,2.33,0.45,174,8,607,41,3173,7,0,358,0,118,3,0,0,7,0,0,7,0,12,42,4,183,850,104,82,1,0.77,0,0.01,0,0.15,695.9,0,561.72,2.02E+11,1
05913c335ff55ca3cf7d163e0d733ee3,0.6,8,8.6,0,1.22,1.92,2.87,233,52,50,10,259,0,0,0,0,38,0,0,0,0,0,0,0,0,9,61,0,81,217,0,15,8,0,0,0.13,0.6,0.2,31.2,71,178.46,2.02E+11,8
6fe42fe013f92f0fa6fe683c9d8adf56,4.5,4.1,8.6,0,0.86,1.34,0.64,101,11,254,26,824,3,0,72,0,39,2,0,0,3,0,0,3,0,3,38,5,12,499,49,152,6,0.61,0.04,0.03,0,0.1,479.38,64,418.7,2.02E+11,6
dd1e8bf60c480f72bec47b060b74ebdc,3.95,4.6,8.55,0,1.03,1.38,1.46,153,47,0,0,0,40,0,354,0,95,10,2,0,40,0,0,40,0,8,99,1,29,627,4,162,29,0.27,0.22,0.07,0.11,0.3,0,63.86,581,2.02E+11,29
68ce87fa95f068d4339062d97bfe584d,3.5,5,8.5,0,0.71,0.54,0.62,3,0,0,0,0,1,0,84,0,26,5,4,0,1,0,0,1,0,0,4,0,0,130,0,47,1,0.13,0.6,0,0,0.28,0,88,27,2.02E+11,1
c618aac09478c23d414f1a0110ed3bcf,5.5,3,8.5,0,0.96,1.57,1.01,0,0,2,0,0,8,0,156,0,32,0,0,0,8,0,0,8,0,22,22,0,60,227,0,175,21,0.13,0.45,0.06,0.08,0.25,0,55.24,89.64,2.02E+11,21
a6b7a8697db086df9eca2b304a1d120f,2.4,6.1,8.5,0,0.88,1.46,0.88,0,0,0,0,0,2,0,4,0,4,1,0,0,2,0,0,2,0,0,13,0,0,43,0,19,5,0.63,0,0.05,0.05,0.16,0,16.8,311.38,2.02E+11,5
997aeea3985648d0b645c78b1cdf4388,5,3.5,8.5,0,0.9,0.9,0.93,0,0,0,0,0,16,0,63,0,5,1,0,0,16,0,0,16,0,1,30,0,2,89,0,81,23,0.4,0.31,0.05,0.11,0.12,0,10.26,16.39,2.02E+11,23
68a8d1596f7b9fd31c49c0b9005ee558,3,5.4,8.4,0,2.07,0.85,0.57,122,3,358,36,1609,17,0,267,0,67,7,1,0,17,0,0,17,0,1,61,17,1,730,181,231,26,0.69,0.1,0,0.08,0.13,674.11,206.46,483.09,2.02E+11,26
41afaadaf488b146cc80ee33ccceb074,1.6,6.8,8.4,0,1.24,1.29,1.44,425,84,28,13,250,33,0,145,0,73,8,2,0,33,0,0,33,0,29,110,10,90,471,11,78,29,0.26,0.26,0.14,0.14,0.13,3558.77,49.93,949.13,2.02E+11,29
96e535d8d80a5259314cf6f28e3b1d51,2,6.4,8.4,0,0.92,0.99,1.37,92,27,0,0,0,3,0,3,0,21,3,1,0,3,0,0,3,0,6,38,14,16,128,46,13,6,0,0.15,0,0.15,0.69,0,52.67,378.28,2.02E+11,6
b07aced80770ac794f423aa3d6cb97db,2.5,5.8,8.3,0,0.8,0.89,1.09,147,6,360,19,1382,11,0,174,0,108,3,0,0,11,0,0,11,0,0,41,0,78,850,26,116,7,0.28,0.05,0.03,0.15,0.49,249.47,60.57,161.95,2.02E+11,7
37a96ea61dd9436daf939bbd4b9b738d,5.45,2.8,8.25,0,0.87,1.02,0.72,74,8,135,20,666,24,0,190,0,104,9,2,0,24,0,0,24,0,7,82,2,42,455,20,18,8,0.28,0.22,0,0,0.5,124.8,84.5,270.2,2.02E+11,8
dcfcf33c59aacacd6b65095a00e72dc5,3.5,4.7,8.2,0,0.8,0.78,0.85,308,21,198,24,1119,0,0,48,0,108,5,0,0,0,0,0,0,0,15,36,0,124,476,0,8,3,0,0.12,0,0,0.88,260.33,252,221.57,2.02E+11,3
66d6e7248bac3a745db922c987f51e31,6.6,1.5,8.1,0,1.13,1.22,0.44,181,22,119,23,783,2,0,59,0,73,10,0,0,2,0,0,2,0,9,40,0,66,334,0,1,1,1,0,0,0,0,142.61,284,267.76,2.02E+11,1
8178d6766a506fc5334b6f901b487b7e,2.5,5.6,8.1,0,0.75,0.87,0.7,86,5,162,24,1216,4,0,118,0,57,4,0,0,4,0,0,4,0,0,43,1,0,460,23,40,5,0.2,0.48,0,0,0.32,749.5,115.2,584.45,2.02E+11,5
b236532030d414720320028ad76096d7,4,4,8,0,13.44,9.5,0.78,24,12,73,41,789,0,0,0,0,39,6,0,0,0,0,0,0,0,3,53,1,7,98,1,9,4,0.44,0,0.11,0,0.44,282.63,48,303.02,2.02E+11,4
cd0481996bc6c2789b29aa8cdea99279,2,6,8,0,0.59,0.65,0.59,0,0,0,0,0,13,0,61,0,0,0,0,0,13,0,0,13,0,0,18,0,0,83,0,83,18,0.41,0.31,0,0.02,0.25,0,67.11,67.11,2.02E+11,18
6f3ad2454069705e66d3869b5d33b2ad,4,4,8,0,0.88,1.25,0.61,3,0,8,0,0,4,0,45,0,1,0,0,0,4,0,0,4,0,1,16,0,6,108,0,45,4,0.29,0.56,0,0,0.16,0,0,48.24,2.02E+11,4
3cea64950f19402f1d9349edf7f6fd44,2.5,5.5,8,0,0.96,1.13,1.47,0,0,82,32,593,0,0,0,0,17,0,0,0,0,0,0,0,0,3,35,1,10,75,6,9,7,0.11,0,0.33,0.11,0.44,142.88,272,166.05,2.02E+11,7
6b4a89ff3b64a228f03fd59d41de89d8,2,6,8,0,0.9,1.19,1.36,5,0,311,51,1744,11,0,132,0,55,6,0,0,11,0,0,11,0,4,33,30,31,287,185,7,2,0,0,0,0.29,0.71,381.02,0,418.51,2.02E+11,2
b0dce9dd7e3400b71ca43103a7b4aa4b,3.98,4,7.98,0,0.92,1.4,0.59,0,0,257,28,863,0,0,8,0,25,3,0,0,0,0,0,0,0,25,4,0,173,103,3,14,1,0.29,0.36,0,0,0.36,185.71,0,179.31,2.02E+11,1
cc2fafc44248c5753238a4bafba84e14,5,2.7,7.7,0,0.68,0.9,0.54,6,1,115,8,411,5,0,72,0,20,0,0,0,5,0,0,5,0,1,23,1,1,253,24,74,7,0.58,0.3,0,0.03,0.09,34,116,189.6,2.02E+11,7
c27bb9a8a492ec94befec86267ec142a,3,4.7,7.7,0,0.78,1.45,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,56,0,56,10,0.36,0.18,0.02,0.04,0.3,0,160,160,2.02E+11,10
b70bae1bd72b4f0f7f7e617de2bf4436,2,5.6,7.6,0,0.8,1.18,1.02,102,7,476,45,1811,5,0,87,0,118,8,1,0,5,0,0,5,0,4,70,0,65,871,0,145,13,0.67,0.01,0.01,0.18,0.13,397.16,0,337.78,2.02E+11,13
3ba1be57be044522c705c1f5e503cee4,4.2,3.4,7.6,0,0.94,1.02,1.36,103,13,87,7,384,3,0,6,0,44,6,0,0,3,0,0,3,0,4,46,0,18,339,0,52,8,0.25,0.12,0,0.23,0.4,182.86,9,115.52,2.02E+11,8
952dd801db0c5decf0f185021445112c,2,5.6,7.6,0,0.72,0.95,0.48,37,1,347,18,1967,9,0,110,0,28,3,2,0,9,0,0,9,0,4,40,0,87,464,0,66,12,0.79,0.09,0,0.02,0.06,870.44,65.33,593.55,2.02E+11,12
f926ae2a42a5135a58d19bad28a31752,1.2,6.3,7.5,0,1.01,1.23,1.01,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,0,0,24,0,24,6,0.17,0,0.04,0,0.5,0,0,0,2.02E+11,6
753cc0c9a3f08ce6c0637cdd6a25afe9,4,3.5,7.5,0,0.93,2.64,0.53,0,0,551,63,2046,0,0,0,0,62,2,0,0,0,0,0,0,0,26,20,34,242,202,372,265,17,0.7,0.05,0,0.04,0.16,206.54,120.47,188.25,2.02E+11,17
5f7d329529a795f80d538381a3aa9707,1.5,6,7.5,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
9d0c4080db434e2ab16c80ce2b994f92,3.5,4,7.5,0,0.76,0.91,0.64,179,1,481,12,1792,8,0,229,0,194,11,5,0,8,0,0,8,0,2,49,0,95,1162,46,304,19,0.54,0.22,0.11,0.01,0.09,383.67,112.63,308.24,2.02E+11,19
b002ab3225a87eec06a469e0bc8af4f3,2.5,5,7.5,0,0.7,0.74,0.54,18,3,30,8,137,15,0,107,0,12,3,3,0,15,0,0,15,0,0,26,1,0,134,20,84,11,0.43,0.42,0,0,0.15,0,13.82,97.78,2.02E+11,11
